,img_names,rand_cats,nn_tweet
209,Arbys-i952223800279617537.jpg,meat,The Slams have twins. Who knew? https://t.co/xZnoWgdz9c http://t.co/aGJiyaNE8M
210,Arbys-i953673268921356288.jpg,dairy-product,Win a $2 500 scholarship from #DennysHFE &amp; @TomJoynerFound. Visit https://t.co/HqwvZbuVAK for details. #DennysAtBETX https://t.co/9dI1VfJx8p
211,Arbys-i954035671752237058.jpg,bread,Happy Birthday Burt Reynolds! Drive that Trans Am to your local Denny s for your free Grand Slam!! ;) http://t.co/xMPL4jLEoS
212,Arbys-i956209992473788416.jpg,bread,So proud to share the cover of our book Shellfish  out in May! http://t.co/IJcPg4EtwA
213,Arbys-i956934764027461639.jpg,noodles/pasta,Wake up with decadence. Try the $1 Breakfast Stacker today. https://t.co/k3NX9zubr7
214,Arbys-i956964972654809089.jpg,dairy-product,I can see your halo  halo  halo. RT@ATfromdaATL @DennysDiner And @caandersonn all in one pic #blessed http://t.co/Ro5LTrz9SR
215,Arbys-i957297151410950144.jpg,rice,Welcome to the world  #LobsterEmoji!   https://t.co/EqgputS17W
216,Arbys-i958384317264220165.jpg,seafood,This Halloween  an unusual break is coming your way. Stay tuned. https://t.co/XS2hMjgW9L
217,Arbys-i959471481502789633.jpg,rice,join denny's and atari for the battle royale today. IT'S ROYALE! @ http://t.co/q7dIGMoJPn (3pm pst) http://t.co/pdwW9KBEr8
218,Arbys-i960921039822716928.jpg,meat,#gifparty https://t.co/ygLNsHGwkF
219,Arbys-i961645825460912128.jpg,vegetable,#tbt to George Washington starting his day off right with a delicious stack of pancakes. http://t.co/X2pjFQivVi
220,Arbys-i962008205399228419.jpg,fruit,We'll be at the BET Community Impact Awards will you? #MyCommunityPromo  http://t.co/H9QxmMSMTX http://t.co/P7PxjIIaKM
221,Arbys-i963457741284106241.jpg,bread,A diner-themed homage to one of our favorite TV shows: http://t.co/iizi3ABhZ1
222,Arbys-i963820132651778048.jpg,noodles/pasta,Be the friend that brings the Cheddar Bay Biscuits to the party tomorrow!   https://t.co/UqM5yz4MxF
223,Arbys-i964167420272197633.jpg,noodles/pasta,Family dinner: The best part of the day.   https://t.co/ph6sBp5TD9
224,Arbys-i964197628174094337.jpg,bread,Attention all musicians: Last chance to apply for @FeedTheBeat. Head to https://t.co/I6Cbnxcj5u now. https://t.co/pxdphhVIDd
225,Arbys-i964544920986861568.jpg,egg,#EndlessShrimp is all about choices.   https://t.co/otz6R8oYW8
226,Arbys-i965254586771656706.jpg,seafood,this tiny packet cannot contain your greatness ketchup   you are life https://t.co/ndRPyV1gw9
227,Arbys-i965994479282020353.jpg,vegetable,Beauty is in the eye of the pancake. http://t.co/tLB5dluaQx
228,Arbys-i966356844489990150.jpg,soup,The 2 for $6 Whopper Deal. Flame-grilled and waiting for you. #Repost https://t.co/hk635Mi5mX
229,Arbys-i966719244951019520.jpg,fried-food,Get in the robot  Shinji https://t.co/m8no8cWxsE
230,Arbys-i967081643021238272.jpg,noodles/pasta,This OREO cookie goes out to the 17 732 717 #crochet lovers who know the perfect snack for sweater weather. https://t.co/LYT8uNxIlv
231,Arbys-i968168795410898945.jpg,fried-food,What do you see? http://t.co/MAJ8cH3WcZ http://t.co/XdBmCHvJaj
232,Arbys-i968555862171312128.jpg,noodles/pasta,Let's just close our eyes and pretend winter is over. http://t.co/293Zj1FgQI
233,Arbys-i968893579346157568.jpg,seafood,Waffles with Nutella-ella-ella-ay-ay. https://t.co/kfdzdWRFvF
234,Arbys-i969618334932115456.jpg,meat,you know who the #grammys totally slept on this year? this potato. not even one nomination smh http://t.co/FBLR1QEkVV
235,Arbys-i970705511082594304.jpg,vegetable,Covfefe  anyone? https://t.co/8ta2kLlCkf
236,Arbys-i971067900130885632.jpg,vegetable,if you know what a tumblr is  help us win a webdaddy award by voting for ours https://t.co/OkAB5I0dUS https://t.co/gGiWhxxBOu
237,Arbys-i971430295919648768.jpg,noodles/pasta,https://t.co/dLs16Tqpye
238,Arbys-i971792678512930816.jpg,meat,It's like a Chicken Sandwich ... but for breakfast. Did you start your day with a Chicken Biscuit? https://t.co/iy6W4Fd50r
239,Arbys-i972155051052621824.jpg,dairy-product,We do not condone protecting sliders over protecting your head... but we feel your crave  sir. https://t.co/a9YuY3B7Za
240,Arbys-i972864738152648705.jpg,vegetable,when the treats hit https://t.co/7zdH8sNIfl
241,Arbys-i973238201140867072.jpg,fruit,bark if you love purebreads #nationaldogday https://t.co/PNya1CcvsT
242,Arbys-i973589510704500736.jpg,bread, EMERGENCY BROADCAST  the end of hunger is nigh   https://t.co/imIiPa5MC4
243,Arbys-i973951908548198401.jpg,dairy-product,Carter  party of 2 your table s ready.   #EverythingIsLove https://t.co/cLdYzdE1Y5
244,Arbys-i974299187071209472.jpg,rice,Get ready  San Diego. Dine with us at #TacoBell2032: Demolition Man Experience. Coming July 19-21. https://t.co/CFtuvgpYlj
245,Arbys-i974674065830096897.jpg,rice,Microwaves are easier  dude. https://t.co/mtQcr0VrUB
246,Arbys-i975039066872819712.jpg,egg,Sandwich decisions are hard. We're here to help: 1-833-44-ARBYS https://t.co/kW0nyYo3JF
247,Arbys-i975763831455535105.jpg,bread,Just in case you run out of bananas https://t.co/6ZO4Cel9xQ
248,Arbys-i976126224496918529.jpg,egg,apple always knows eggsactly what features we want https://t.co/PKBbkv9Xi3
249,Arbys-i976488613557891073.jpg,seafood,Did you know 1 in 5 children in the U.S. struggle with hunger? #passtheplate to help Denny s spread hunger awareness. http://t.co/Q2qhaiK8GD
250,Arbys-i977213380799811584.jpg,dessert,Paging all teen sleuths  did you leave your vehicle in our parking lot? http://t.co/qa7Fow0gst
251,Arbys-i978662947625947136.jpg,soup,yanny. laurel. yanny. laurel.  all we hear is two for $6. https://t.co/ThNwV80s7E
252,Arbys-i978762940953366530.jpg,noodles/pasta,Menu Hack: If you can't decide which Freeze flavor to get  just ask for all three mixed. #RainbowFreeze https://t.co/H8Vncf6XnQ
253,Arbys-i979055531905069056.jpg,soup,Anybody brave enough to rock some breakfast couture at the #MetGala tonight? http://t.co/Wn5z0FjTNi
254,Arbys-i979374319800332288.jpg,noodles/pasta,And the winner is...@iamcardib! #VMAs #BestNewArtist https://t.co/QTt7EAJgvf
255,Arbys-i981199649141903360.jpg,dessert,Faded.   #TBT https://t.co/NMYy2iK9nx
256,Arbys-i981562037250732033.jpg,rice,Your #Crabfest   adventure is not complete without some panko crusted crab bites. https://t.co/EPHuyHmjPy
257,Arbys-i982286829528453121.jpg,noodles/pasta,get yourself a diner who can do both https://t.co/zcYBcECq1U
258,Arbys-i982649204123230208.jpg,vegetable,come in for some pie and coffee! http://t.co/XL8D6iHege
259,Arbys-i982679408279539713.jpg,egg,Come in now to get your fries in any size for just $1. https://t.co/QyyTLAX2E7
260,Arbys-i983373982433972225.jpg,vegetable,https://t.co/txovMDysrl
261,Arbys-i984098752934821888.jpg,vegetable,Today  Denny s is making a commitment to source eggs from cage-free chickens by 2026. https://t.co/o3eV63qnsA https://t.co/I74AKNQWdE
262,Arbys-i984461142000009217.jpg,meat,GoT sliders for tonight?#GameOfThrones https://t.co/PJTqXq14Zi
263,Arbys-i984808431889592320.jpg,fruit,Keep the Sesame-Ginger Shrimp coming!  #EndlessShrimp https://t.co/PIC7X2hNDw
264,Arbys-i984853733803622401.jpg,bread,It s okay  #Kentucky. We re here to turn that March Sadness into March Gladness. #MarchMadness http://t.co/CHE5F30y7p
265,Arbys-i985548301461110784.jpg,noodles/pasta,waiter: your steak sir  very rare you: wow  that IS rare https://t.co/J81HGTuldg
266,Arbys-i985910699783311362.jpg,dairy-product,Have you seen #TacoBellTacoShop s latest styles? Shop now before it sells out. https://t.co/xTX6lqHxUQ https://t.co/jSki7kG8uj
267,Arbys-i986257393569935362.jpg,fruit,"Hopefully this doesn't cross into ""excessive celebration"" https://t.co/3GjME833Dm"
268,Arbys-i986288182273556480.jpg,soup,They're still the Champions https://t.co/CUVBHktj5g
269,Arbys-i986635471378964481.jpg,seafood,Celebrate National Biscuit Day by telling us your Cheddar Bay Biscuit name! https://t.co/mjAa9awXQV
270,Arbys-i986997863363198981.jpg,bread,here's that beautiful belt up close http://t.co/0yjlsBXqf4
271,Arbys-i987103554685947904.jpg,soup,Pro Tip: Add #TripleMeltNachos to your Taco Bell order for $1. Thank us later. https://t.co/XdSvhRgEHv
272,Arbys-i987360257432309764.jpg,vegetable,i m just a sausage... i can t help the way i look https://t.co/AhJsYgzjYM
273,Arbys-i987722639685931009.jpg,fried-food,Mo  sliders  mo  happiness. https://t.co/GGiQhAewkZ
274,Arbys-i988085022413516801.jpg,dessert,hi we are denny's and we've decided to go with pancakes http://t.co/iD62RvE7Xt
275,Arbys-i988447411889520640.jpg,dairy-product,TO: A very special someone FROM: The King  #GiftOfFire https://t.co/KCU4Ju7Zof
276,Arbys-i989172181069254656.jpg,fruit,SANCTUARY FOR ALL. BREAKFAST FOR ALL. THOSE WHO ARRIVE SURVIVE. #TheWalkingDead http://t.co/rjNzsoLGRJ
277,Arbys-i989217484048773120.jpg,fruit,When you are trying to get the best forkful possible.    #ShrimpTrios https://t.co/G4ltxvKY7U
278,Arbys-i989534575499141120.jpg,vegetable,@stevob777 There's no wrong way in our books Stephen but if we had to choose  this is how we'd do it!: https://t.co/kJZ6FO4lqw
279,Arbys-i989896967642800128.jpg,meat,Terminators welcome http://t.co/QuYAIoCq0e
280,Arbys-i990621732548456448.jpg,fried-food,We've been waiting for this #LifeIsStrange2 https://t.co/9RPGr7AGZJ
281,Arbys-i990984120435134464.jpg,noodles/pasta,https://t.co/dLs16Tqpye
282,Arbys-i992126145654083584.jpg,fried-food,Talk about an ideal fantasy. #GameOfThrones http://t.co/fr1ay3RSxr
283,Arbys-i993535937320701952.jpg,dairy-product,#ValentinesDayChallenge https://t.co/k3uLw7ZFKk
284,Arbys-i993883233983983617.jpg,fruit,.@parksandrecnbc Congrats on your 100th episode! Swing by and #TreatYoSelf #ParksTurns100 http://t.co/RRvTqkbOhF
285,Arbys-i994607998701133824.jpg,dessert,"two ""bad eggs"" #dennstar http://t.co/yGH4iRXFeb"
286,Arbys-i994955294605303809.jpg,egg,Share your food pics with #ShareMySlam on Twitter or Instagram  and Denny s will donate $1 to @NoKidHungry. https://t.co/eOvu8PDxoU
287,Arbys-i994985490779660288.jpg,rice, Doctor's orders! https://t.co/OlZCAzod6D
288,Arbys-i995695165401649153.jpg,noodles/pasta,And the winner is...@iamcardib! #VMAs #BestNewArtist https://t.co/QTt7EAJgvf
289,Arbys-i996404838043996161.jpg,soup,As long as we've got waves  everything's okay. As long as we can lift  it's no problem. https://t.co/FUJ9Idp32H
290,Arbys-i996435040417583106.jpg,rice,have infiltrated the wildman room. only thing wild about it is the carpet? was hoping it'd be more wild. #collegeslam http://t.co/hvBJCqTqk7
291,Arbys-i996871811622232064.jpg,noodles/pasta,Nuggets are life. https://t.co/au2LnVMoh2
292,Arbys-i997507103584608257.jpg,noodles/pasta,Watching #TeamUSA at the #OpeningCeremony inspired this new dunking style. #CantMissMoments @RalphLauren https://t.co/qUsLJsfZei
293,Arbys-i998594278355079169.jpg,meat,Build Your Own Skillet and control your delicious destiny. http://t.co/R2EYOC0pkV
294,Arbys-i998941558081699840.jpg,bread,Let the fresh flag fly with a Dave s Double. https://t.co/uNDdEUF0yy
295,Arbys-i998971753937428480.jpg,soup,Diner fantasy: chocolate mug for chocolate milk. http://t.co/vTKuUHrnS9
296,Arbys-i999085177547747333.jpg,meat,if you serve them  they will come https://t.co/rhTHw5ZIgv
297,Arbys-i999681432166350848.jpg,seafood,Taste the rainbow  freeze the rainbow. #SkittlesStrawberryFreeze https://t.co/iq42Qtz9Mx
298,BurgerKing-i1001840666241110016.jpg,dairy-product,hold the egg whites and this skillet becomes bodyrockable for vegans https://t.co/Z6d16Dz5lh
299,BurgerKing-i1004720688563998720.jpg,dairy-product,Get all the fall feels with the #CaramelAppleFreeze. https://t.co/HTEK7G4yN3
300,BurgerKing-i1005094598010654720.jpg,rice,A taco made entirely out of breakfast. Get two #NakedEggTacos for just $3.49. https://t.co/wMeAqy3cM9
301,BurgerKing-i1006663584087076864.jpg,fried-food,You may take the floor https://t.co/bZeOU8QfKw
302,BurgerKing-i1011957650966351875.jpg,soup,This delicious Fan Food Pic via tumblr user sweeetstache. http://t.co/itltJbuETB
303,BurgerKing-i1013709280313249792.jpg,rice,Deleting your search history like... https://t.co/mqa4bZh3nd
304,BurgerKing-i1013849229683458048.jpg,fruit,Diner fantasy: chocolate mug for chocolate milk. http://t.co/vTKuUHrnS9
305,BurgerKing-i1015596478255935490.jpg,dairy-product,Happy Birthday @jtimberlake! This could be you! [artistic rendering of JT about to eat his b-day Grand Slam] http://t.co/fXUwFFJqSp
306,BurgerKing-i1017785791903301632.jpg,meat,Welcome to the Class of 2017 BK Scholar  Grace Howard! https://t.co/xL8FOCrLOd
307,BurgerKing-i1020307337398005760.jpg,noodles/pasta,What music do you break to? #mybreak #FridayFeeling https://t.co/CtbDNYk1Eu
308,BurgerKing-i1026104586204061696.jpg,dairy-product,Win a $2 500 scholarship from #DennysHFE &amp; @TomJoynerFound. Visit https://t.co/HqwvZbuVAK for details. #DennysAtBETX https://t.co/9dI1VfJx8p
309,BurgerKing-i1029007893843062784.jpg,noodles/pasta,Refills are free (You're gonna need 'em) https://t.co/6TN9yWDrdm
310,BurgerKing-i1031178594402361344.jpg,rice,Her: he s probably thinking about other girls  Him: i am egg https://t.co/mJJE6TxFeK
311,BurgerKing-i1035497747221307392.jpg,bread,https://t.co/pFCnLb5m89
312,BurgerKing-i1042775733519691778.jpg,soup,As long as we've got waves  everything's okay. As long as we can lift  it's no problem. https://t.co/FUJ9Idp32H
313,BurgerKing-i1042901871428624386.jpg,dessert,French Toast Sticks be like... https://t.co/gQBUqUifyZ
314,BurgerKing-i1047457383671369728.jpg,egg,Apple Pie is compatible with these devices. http://t.co/GWsFhBShiZ
315,BurgerKing-i1047551598053019648.jpg,dairy-product,It's not the Cosmic Challenge  but it's close https://t.co/CetKr1PPU8
316,BurgerKing-i1050043766218940416.jpg,soup,#Crabfest has everything you crave about crab. Get your meat-pulling fork ready. You re going to need it. https://t.co/PyIrsotByD
317,BurgerKing-i1050057581010579465.jpg,noodles/pasta,http://t.co/Cjm74YfysQ
318,BurgerKing-i1051842675379449856.jpg,fruit,when the treats hit https://t.co/7zdH8sNIfl
319,BurgerKing-i1054371823218053121.jpg,egg,Happy National Pie Day! Here is a tribute to pie. And America. And confetti. http://t.co/emShEOLazc
320,BurgerKing-i1055821462064521216.jpg,vegetable,Busted. https://t.co/gTQnvRur2p
321,BurgerKing-i1056935345395322885.jpg,seafood,When your noodle lift game has been upgraded with Zoodles! https://t.co/KN1DOD9ttO
322,BurgerKing-i1058111006633795585.jpg,rice,Catching up with two old friends over lunch https://t.co/YHw36yxDi1
323,BurgerKing-i859441832379506691.jpg,meat,hey @burgerking how about a Slampper  or a Whammper  or a Whoppaslamus-rex  or something? http://t.co/zWHXfgIPYV
324,BurgerKing-i860193161506893824.jpg,noodles/pasta,Bacon goes with everything https://t.co/lLVK4Rh6lI
325,BurgerKing-i860230894296158210.jpg,noodles/pasta,This is powerful. I'm sorry  but it is. Please don't write something snarky. https://t.co/uuF9z3FeAM
326,BurgerKing-i861599032162045952.jpg,seafood,Give her what she really wants this #ValentinesDay: Taco Bell. https://t.co/P2UUd3KO10
327,BurgerKing-i862779527893745666.jpg,soup,Tomorrow Veterans get a free Grand Slam from 5 am to Noon. http://t.co/NgryAbvuES
328,BurgerKing-i864169473460318208.jpg,meat,lol @ these people. shouts to the fans. shade to the trolls! http://t.co/rKjO2bhQII
329,BurgerKing-i864957580380164096.jpg,seafood,We lost a member of the family today. RIP Stan Lee. Excelsior! https://t.co/gjyakcVu0k
330,BurgerKing-i865611729769832448.jpg,egg,we packed a bowl with fresh greens https://t.co/sYHGawHdTv
331,BurgerKing-i867067565390123008.jpg,vegetable,NEW flavors are here for #EndlessShrimp like Crunchy Fiesta Shrimp!!   https://t.co/3osJStawRq
332,BurgerKing-i867479081079668736.jpg,meat,true innovation would have been replacing the headphone jack with a flapjack https://t.co/xrdlS2Q8IY
333,BurgerKing-i868859412122750976.jpg,dessert,Lookin' good  French Toast! http://t.co/gPE3Ym2Zxf
334,BurgerKing-i869236902532063232.jpg,seafood,1953: i bet there will be flying cars in the future. 2017: https://t.co/HQZKqyEMdf
335,BurgerKing-i869993133064548353.jpg,fried-food,Sliders so good they ll have you asking  did I do thaaat?! Guess this iconic kitchen for #NationalFrozenFoodMonth! https://t.co/CEc2u6FEbk
336,BurgerKing-i870341047473274882.jpg,rice,It's magically delicious. The Lucky Charms Shake. https://t.co/tfQuGmSlOe
337,BurgerKing-i872137440533807104.jpg,fried-food,california what s up https://t.co/HRXnhXhZIb
338,BurgerKing-i872847661652725760.jpg,noodles/pasta,We're good at sandwiches... poetry  not so much #NationalHaikuDay https://t.co/UtGLtvcNhV
339,BurgerKing-i874297624328884226.jpg,fruit,Your life has taken a turn  has it not https://t.co/QxApFKk7rK
340,BurgerKing-i875023781068128256.jpg,egg,apple always knows eggsactly what features we want https://t.co/PKBbkv9Xi3
341,BurgerKing-i875398088407568391.jpg,rice,Wake up with decadence. Try the $1 Breakfast Stacker today. https://t.co/k3NX9zubr7
342,BurgerKing-i876467474539180035.jpg,seafood,Reply + Tag a friend who needs a break today! #mybreak https://t.co/81PO7fcQxt
343,BurgerKing-i877189809101471744.jpg,dessert,it's cool  all of our fries taste the same. https://t.co/y1pKEpcQV2
344,BurgerKing-i877959148884770817.jpg,dairy-product,What s your favorite Freeze? https://t.co/JExLRn2P61
345,BurgerKing-i878708057252913152.jpg,fried-food,Ordering in &gt; going out. LIKE if you agree. https://t.co/iuXjVXrcsy
346,BurgerKing-i879372453302214660.jpg,meat,King of the booth. https://t.co/ZvX1BlNl82
347,BurgerKing-i880152379257217024.jpg,meat,King of the booth. https://t.co/ZvX1BlNl82
348,BurgerKing-i880834568474869761.jpg,fruit,#tbt to George Washington starting his day off right with a delicious stack of pancakes. http://t.co/X2pjFQivVi
349,BurgerKing-i881904115479003137.jpg,rice,Discounts. Missions. Consumables. Our cupola runneth over. #tanksgiving https://t.co/pYmLMNRyV1
350,BurgerKing-i882269040504328193.jpg,meat,on Wednesdays we wear pink https://t.co/WoMbBUJQ8j
